Unnamed: 0,Brand,Model,Year,VIN,Private Key,Public Key,Encrypted VIN,Hashed VIN,Proof
43,ford,mpv,2017,2fmpk3j85hbb79415,73feab7f7b9b3ec14ae295bc7542dbcf1419c7837c05784e7f5a5fa0ac9ba3e6,ab4f6d92e174cf00298869c1ce7bc8a9d55c45eb02f616543df8a07b7eec8fb1ac26c40fdee39f3da4747483c86b828be78093ead5d99a0f47030e115c6b1e1b,nGpiFjGhWlQA+r/A/qhuVlx32WUYEauAqNIegImEbgE=,9c6a621631a15a5400fabfc0fea86e565c77d9651811ab80a8d21e8089846e01,42fa3b3ef2af6912f0a349c8a86c88bac54b01450a5057d138b7eb82ba2c7d0336fb303ac247c8d020d658ef026764442e68f7b63131a4257009ab9a37c087f8
44,ford,srw,2017,1ft7w3bt5hee88155,3428a0ea895b24f209f7b7bffafdbeca85246f60c5a98da79edae26f164202db,44013a1cf1b611e5db079f84c07999ed376943993719eac23e9625f07c252ba4ae48c2b3076daa53d86a592fd3e9b8d7ef14aae4bb349ec8a9bd9bec80c54e5b,rk3P6OWhKPt+wJvEHtqvLguBtpP0j7JNu8ZLndDxjwE=,ae4dcfe8e5a128fb7ec09bc41edaaf2e0b81b693f48fb24dbbc64b9dd0f18f01,aaab1dfa047cec90d2fa79a2bad351aaeb19d0c61e623897012051fea1eca9e6dc8713d0784be2d97e210064c665ae1a34f6e0976f78d86b2c5662089dd14be4
45,gmc,door,2017,1gks2gkcxhr324555,88ce36e1a1f449db196e60f5c7c732d1909298a494643deaa1a7954e477b56ac,545670bca455284b9867c1f56dc4eda6216dc807ec7e29aaafceb5867a3798b1c1794a39a7e46155906c9936b4e2b5ecdf43da1d69c0af6b6b01ba96f18cc273,aoy6r3s2V3SogyJalnnAZ+MzZI0CVZB1lpJb+PiKEbQ=,6a8cbaaf7b365774a883225a9679c067e333648d0255907596925bf8f88a11b4,94d318bdafe267da83102fa14d045b320b53b2e3711be7856b7cd759f496df6c45468d3f06a77e5fa4f79648d4403be159d62c36eddc823a6129a73cd995cbf2
46,jeep,compass,2019,3c4njccb3kt676336,6515b79cc19720d41919af51f20f6f5802d4ead4e2b0c87f289e39ba5b2f58b4,20c37641ba77a376d87bd0142e2f0461e668b2bc36f45aa3428204532aa17a4f2c0762a1c0d838bb4aa123ebb8d4c89dce6050815fcf2538d6b9e5faca739770,y+ZqgNw7X5n6ziD3e+vK1pRdNwYZO0sZx/3gN/kWwk4=,cbe66a80dc3b5f99face20f77bebcad6945d3706193b4b19c7fde037f916c24e,61bf9296508f49041f7940fc4620df21076b6fc9e2c59c0c6252b3a754d32d0c90a5d8199124d7a0049da16aa6cbf56e71f7877a68d8252712297cdce7488423
47,chevrolet,malibu,2017,1g1zh5sx9hf118136,673c0f2d9e002dca5cc2da14cdb53fbefcbc9855818872359a12d6a5bbf50431,28dd40e977848e9b39b2f568a79ce9e2d6fed0522fb939459bd815becc3adedf88f91a8236d16e3d758c3178f649e8073a13cede113fdcc9d6fc1472da028b95,YvuaOr4nNQTAbs54XKIUwdLSfgcsbHzUzaqRPKLLgzg=,62fb9a3abe273504c06ece785ca214c1d2d27e072c6c7cd4cdaa913ca2cb8338,69956145d85a840b694ac2cf458fc31907af3af3c6d165d53c58376b548023b0c5dc37af07f9699e9e3c320bd3e91ab1d0a6df7e4cd8a7d4540a52e422e2b782
48,dodge,mpv,2017,3c4pddeg7ht595704,937aaa273aaacb82571ba25983f155c18ae46df9af4f18a8a2599bd7f3ed74a6,5d4c88f14d8effb7c96cdc0447f2c80fac8d018e6b518bf9726499750bffde01d8eb32bcd2c7db65d0840319fe60b89962cadc455afdc936b307da963b0ba8f1,+ByGA8jWFsBLhHP3OdLXrv4IbY/99swJ2hAOpobauVw=,f81c8603c8d616c04b8473f739d2d7aefe086d8ffdf6cc09da100ea686dab95c,ebfc503197741e7fec134ecece4bc92c8aea40e036e3ce6e15824aad8a4088893459f8af32b72b33af3a5a58afdb0364a8c089b72298dfdc00fc1cb4472c4511
49,ford,srw,2017,1ft7w3bt0hef02785,ebf8943333139d9b22860d733dd30e708bb0a027e129e1e3654c4c621bcf4da7,6dd5efa4c0c9242737eec57a4863bf187e1ea746cfd4c361408cea3dbb5badeda1aecbc54a56229e6417c408afdd3d6aaf0f040c430dd297131f94d6159b9cc2,5AQhOLhQs1E8jm/omzimTSvmGxH48/KYVORpYm1ta+0=,e4042138b850b3513c8e6fe89b38a64d2be61b11f8f3f29854e469626d6d6bed,c4425c65cd8a7472fb00d4b97be34f8cf31dd9fac14aebd3ea6c7c9bcbf913fa667bd8b2a1c473b989a9f48be0c28f1c58410cfc0c16d7f3d3066facfcb0f304
50,gmc,mpv,2017,1gks2bkc7hr133811,03043bea9e2236839a1b468bfd626581c14345055ab23f428c0073435e2e5398,190f242a1b5a68abe4f55c8f9dc9d04badf9e2d8148ad2e787498ba3b46e4ed9da649d442c8e5722ffe2d808ac0a727be6c096660859fa200e187f6053546c8b,VWcU80BgfebOR7ImXx1mcgDVF3v4eN34I/ZUrWv6uwc=,556714f340607de6ce47b2265f1d667200d5177bf878ddf823f654ad6bfabb07,ebb52c874b8e1b96aa600a1bcb3021be6ddc10d76d060ee6c50c2ce716a7106c80a9e35b15a489755d56f574ecfb9553035b011866f8e5bb3b26343219bcd9fc
51,jeep,compass,2019,3c4njccb0kt676343,b14dc43a496a54b14e0403ba79f43bfbeb83adfd28d5f16386c699f645deceb3,b04b32dbef4f4eb9a165c0743d60a99ac99c703ab1c39c4bb4380a83fa06013c7323905153a6bb0fbdf02759a5757f8526613467c9614a92711813dfbf807313,usGruIiOiJdE5cPdAkKVORf/nd+kvKXzPAOwlB17EdU=,bac1abb8888e889744e5c3dd0242953917ff9ddfa4bca5f33c03b0941d7b11d5,63322f60c9e8060d6b0c2494215417389c0e872c37b1147c65e912521d47a2229e9f57a20e6da6c8874d9578a7fb4153f93116d4a836524da4ee4674d5a9ecb2
52,buick,enclave,2017,5gakrckdxhj113512,4825a7b3048e4dd981ad43b4598e336b4a9dd4425bb222dfa292db3341d134f6,c36382224fcfd177d435952a92cae4eba52d7bf7e477e891fd57282638142f7916196f3e970eb72c16a14e6df861881b3c62522dcd96891e76af71b0a4401265,zsam66SgyUOOpP5iHCUWPm3j4FD4XIDWxqOqmubrASA=,cec6a6eba4a0c9438ea4fe621c25163e6de3e050f85c80d6c6a3aa9ae6eb0120,17f22dabb0c15296550251b5f119c89669b713f3c03f1cb281f0c96ac91ffec30204319be7a58922fac49641448805a0f1da81f6da813d11dfb5b613fa40d568
53,ford,mpv,2017,2fmpk4j87hbb21750,b85eaa6a8159369d76cc997404be21735065f4aac29fec677eaacb28b0d17c67,9e06bb474f1a75d85b5de6d10ed2ead97f598dcc822245fc57552ea5cdab5c16599a5c816ed98de756ff311e7de7d184f6e0beb1b03965a49b7d977cd6f2f83c,tgMEY0glRNyKUeXQ8MMTq6kkY46FG1kJ4H4/fVCvJ1w=,b6030463482544dc8a51e5d0f0c313aba924638e851b5909e07e3f7d50af275c,e351234fcdc9e85297bf59d39b1a26740529811304427c9759d8298c1dd313f7a2e8c4578444723f1fa68ff0e2fa84cb44a34541cc7a86f23d2dcccdf99b2679
54,chrysler,300,2019,2c3ccabgxkh559658,1b2ec76384148b24193f3da9f43d6932e4000a0f6492a2ff37180ad5911936e2,b6b8e558bc9a317bd82ca64a91330730832f6917f351c01ae947774f22b40b2877448c312a186c2945637da2e4a567c420822419fc12b36e8eaed10c14105e28,cF+OOv3jC1PtY9p2Hl2zXBJ/bjTSbtIwd00dgOU9x00=,705f8e3afde30b53ed63da761e5db35c127f6e34d26ed230774d1d80e53dc74d,5d9401a435184279901bcb33fd19e0178fd496ae5df919eae4b33ba13b1161fc0ba1cc158f7846507f4f67ff27d3591049b26c32b1e7e82e68dcc65d1f3960ea
55,gmc,mpv,2017,1gks2bkc6hr134450,0d8e69839f608b7fad3fe27e18906c420172ec76b0e233e05c932efcd0a1d01a,714b16d23e9349a13bb4cf348fe6ac7d4ff27703a6a61e86521275efe6d70e679553dfde9d3880c6ee54a4087de35a8565fcb68507cedddc2ba2d69f96f41951,YZUwhpH7YFQRrYDivNq2LebBDRKjjsZdfSbEI07gOiE=,6195308691fb605411ad80e2bcdab62de6c10d12a38ec65d7d26c4234ee03a21,a47a52ad43d42ce5e565f1d2bb02dc351c5483bb68ea27c3664eebb422ee5e7bd36ad97af8efef8a4de21ea56c88480b855133eae8a29d1640de69e363ca49cf
56,jeep,cherokee,2019,1c4pjmbx6kd298806,6fd978ed34e9a041e120d6f71baefa500f796f7c74a06e2f49b5f4ffb1116acf,a405aa65b485d44821aa1f5385c7cef0366c3ff9727da47399c6a0b64846f3ff49131fb61f7627c985c67e556cbeee4e9fac01ae6855fd50f084e12f0526aee9,XU6kviKQ4afBw4MBTMCHWfEM9wNr/MV32NCCvOisKvo=,5d4ea4be2290e1a7c1c383014cc08759f10cf7036bfcc577d8d082bce8ac2afa,1badec6c081d37ae578f432c5301e57f5bd3994dba8c257fe1f831b153a75ab1fe4fb7471a1e2cc702f6bd99f8a7bbd12971458ff90369abab145287d046d8b0
57,buick,door,2017,1g4zp5ss8hu149142,24dbc94357fab035ccf9a0029734a067c411b2876d03a589875a13ff1c889850,beef6be2b65b2e7713180a28e36b8b441eaed7e0e1f2b354d3ac4ae532b9f8f9c8ba70e207e79f15e8e52beaaea89938a6d368f1b026febaad57ed9941800aba,Kk6VQM3paVWEb9zc5OA2nfsw+nx8Um75s1DEkp1l7LQ=,2a4e9540cde96955846fdcdce4e0369dfb30fa7c7c526ef9b350c4929d65ecb4,de04c7d36fc7a66828149a7a455977742fd1eba10c558d80b0f1941047931ad746c9a109cda1614b77eb6f401fafbc78294788c9b39f8518e1e43c85727952c9
58,chrysler,pacifica,2020,2c4rc1fg5lr143335,f84468fbc493f329588a7a29135661f497ad487ab2ee42038fc4b1e154500f16,a76e6a157884fb1ec0017ceac54d195eaf771d8e835e65e54785f056d202fe5c57679a6e07ee7972d7328d3ea8399ba551800e90f9a5614f9f96e297a060cb65,+/WiKmSsb2SatqAcID3XjbTZ5Uk8qym4x700IvueFxQ=,fbf5a22a64ac6f649ab6a01c203dd78db4d9e5493cab29b8c7bd3422fb9e1714,44b51b89334127d054c75f8fc180e91bc6bc6bcacb676317c8e00a3bed9aa9e9f77ff037a216298a9afb34ae6d605691882f806517325a30c244aa1adafaf1bb
59,chrysler,300,2019,2c3ccaeg5kh585628,de8c7bec6ce84833edb8538e0ab6523379ed33e77fa3fd851a8f87ea1173ced3,1168ebcd646c320c5c83961402a8038d4d8603ecfaad5cd2a0c3ac3c8ee99be4aebf34255d4076267e254b92c0f911e39ede9113e7cbc33a5035bae5a8897257,f7rDWXy9ZmrOAMlJebDQTAQkDF01x2oyYxiuID1Dg6g=,7fbac3597cbd666ace00c94979b0d04c04240c5d35c76a326318ae203d4383a8,932da811b46c6e8f3e579a2809fe35d767600ec42f1d05d1ac22e6956fa635eaa04a0246f6923a7c10f30bf20c84ac5b3d0cc1adcba49b9dbf06712a21c753d4
60,gmc,door,2017,1gks2gkc0hr323625,483bde231f55b911677e8277986ca6ad3f1359dd66a2898afab52c4623485e84,722258d216edaac4d64135e9844bba5e87a00b0e096c4538a320957c44b2f3f45a1010152867c7e41c294cf072a4d44329162377e9866c1fe0f1974ee844a5cf,ZnSAdQ6s9rOfk6X7KUYIbArIxvR53Y8aXEyK7x/P1/E=,667480750eacf6b39f93a5fb2946086c0ac8c6f479dd8f1a5c4c8aef1fcfd7f1,aeaa187321575a314de9402faff8224c4b97dfc50b260ff74e249c6ec88f45186b845b72e4bfc25b810e7c1ebc61db52354421c625b5d2eedf03ff7e6845c32a
61,jeep,cherokee,2019,1c4pjmbx2kd360704,7073652b39787b2bf74f4a32e30b9c99bebefe5e8981aa826f1e44dc16bdbf9c,eaf4cfbf4c14e269545b6e0f765309880476c9a30476cc6d587a48bbc512e97c6c62ede4b28d96f3bf581e10a84b20790f6d81a60241727189cb65753fc02552,nKC1MSMz8Tlx8C31ejPE0MdGjbA3VTrAo0r+K2GONTM=,9ca0b5312333f13971f02df57a33c4d0c7468db037553ac0a34afe2b618e3533,8b75cdea21a922bc9b562692ad003fa8ba7b9b3789b3abc0640e51524aaabacecd445c8c30ea4a6a9dd8da0ab980b9e16abdfbfbe8a63219a0f975c5ac51a3fc
62,chevrolet,door,2017,1g1fb1rsxh0185712,6cbcdab94b5bdc595d40c69fb168a639f6d367de2a3baeb2bc4fe5fee368a38b,e3fac7ab1bd1477f7d918686ee96ba86284c4e6c60f88b1265917c2ac63a0ba8b05412507a0f39036ce1b3cca7b53cdbaf39e0682ae2f09d98dec7e033b1af33,H8DBku/b4M+CxQ9/qAVRJYlL6hBzg9PxYgStHIwk7+w=,1fc0c192efdbe0cf82c50f7fa8055125894bea107383d3f16204ad1c8c24efec,889bd820b9f2c8d263b3b6e9c03cd4b616639d4ce4442efcc585698be22ac26afb310d9554be5f80d4ac655b74439cf97300e09db2ec6d0d7a1dc9d13154da7b
63,ford,door,2017,1fmcu0gd8huc93883,3cda35f01391805ab55ab1e928fe7f8d755062199a687dff39d4586b6cd9c6fc,883d6a547943d430d881ee37a99b13cee8672f069f967924f0f65e5b2be9c10d07bb5e47a7b557aa7515f70b2084d62d0d75e2e25d23a277c439f32182f50f51,AFmfUPvUZeeYgbTNcPheQ8tnmlAISl/aHsgkH7tAtog=,00599f50fbd465e79881b4cd70f85e43cb679a50084a5fda1ec8241fbb40b688,8e368a1c0bdb1b5ad1d3b73734bcb6e91c3a00007f1e2910248c6d38df9ea2f1e16055f4239496826c83b93f814a49e5f668c11a24710770f2aba5a086aee56f
64,chrysler,pacifica,2019,2c4rc1gg3kr730663,3469c4a81ad721138695db69ebccfc1519da29ba29cebc9533b3156f86bce5d2,a8b2b8c9de6f5591047216f8ba6343135069f3d81ae04ed0fb2cc84620a9cab52c1b7080ea808ccec19c7687d200cb0d9f3d0e43d08eb467f75022f8a126b950,A6wEOyvmW8iTB3ROmhh3LU3F1rGVrneyfVyRLGVTWU8=,03ac043b2be65bc89307744e9a18772d4dc5d6b195ae77b27d5c912c6553594f,1398b86af300d6c6d518ab4a5e8f8316365e97bc8f87953979fbab95d4e495ac9e7687bb0a6c08cf6f7ebab361c162cea62baff9622115943b1415947e7fddfc
65,gmc,door,2017,1gks2gkc6hr327937,d8dddf500edac6bff165120b4f9a7e60a886b11bb43eafd38a2000a34fddd99e,ea950cb8a0f745c65f4ded971165094358b7d7dfe7fca07f835bda69a1efbf0b70ccbd73fe67a4b03bd4967aaeaa2af376347af9d7eb9e2ebc7ccbed44aa9945,voeHjO8/Tn5iBo8pG7QaETD3esVDY/ZkjsiCJDQESZc=,be87878cef3f4e7e62068f291bb41a1130f77ac54363f6648ec8822434044997,058789a5b78b7bbedec6452b13e5c46226a6de68d0c7eedd3b711eeb7a08313b88d727c6dd02cdc21a452a3a23ab540777080ecb048c242f5a13769be1d9a122
66,jeep,cherokee,2019,1c4pjmbx6kd298174,cbe2045d1356fb740af67dd7d7b75c11c77f0f2e946e13aaf4bb22f6bf999984,ac22d44621cfe8d3b94d1d1a6a39d15c093f2f74cffc1716bbd72e7fc968b8c3400916f325a31e6a291cf66236673c956ea5778dfe8f0f5e742d06b2d25ad27c,HkVyA/54uHhb1s5WiOwyNImTxC7LKwhvYaaiyJ045S8=,1e457203fe78b8785bd6ce5688ec32348993c42ecb2b086f61a6a2c89d38e52f,be3de01dd54494ce491b15aadbfd7012af05a7f9c0aa4742cbb8d54aca36e98be3d037d5f62e3432a9cc17260d43dd7501ff40fa6797b8eacda127ac13f4bd01
67,chevrolet,door,2017,1g1fb1rsxh0104806,31d3c949fe4a2051c6803625feeace5c49928a79e1c915716cb9519fccbaddcf,1369a03ceaa409295317c6c751c68da40f78912d327b04fb48be8329fa414a0b5be2c1f63475804e8b25b6ae5c2789d4305b52c345dbb9826740438c8a0103fb,7OMP0NmMneINW3HJ1CZXexARspFWsTg9HtS7CGoJFJg=,ece30fd0d98c9de20d5b71c9d426577b1011b29156b1383d1ed4bb086a091498,7962420848a06606fb8896655b19e10fc97503bc5012859429d38b8655ae7e6d2122404fa417ce1d76c63bf0f309d0644669eb8b065e20384c1c818ef34e01a3
68,ford,door,2017,1fmcu0gd7huc86259,4fb6219353d53e358748bfe339f1f576d29c287411478bd91d63566aaf4d40fa,9166a16f0d6fb5071e7e9fa16196c0ef3d91f4ee30f84ec005ecd641d508b51ee0c519e1951771017b40aef683c6d7cf2a03cd7de1cb896780a343993c6ec3cb,oHhje0ZEaXl/fO/R/y4JhlB5psuhlyYnPrp9bLy/SMs=,a078637b464469797f7cefd1ff2e09865079a6cba19726273eba7d6cbcbf48cb,1a9d821da201e2358e510493915993bc0f1ced78c1e8f51e30b04de398e002662c6e708a4195109ed90c8269b4a16e01b620e5c0c9df00ccb8de8bc72722d9c5
69,chrysler,300,2019,2c3ccakg4kh594972,693ca693322fb84fe5ed2595d82aed239908b4df55ae9a39d5fec1856d56359d,1f2d902318483558606ee4f73b54c42aa27f5949268c8a8262b0a25a0b05d6e52a19f51a3d22c720b738008abb13f1de370b6e1478741e00430c5834ef472a55,xIt9FIIdeXikqbd8dXcewFvvyA0xT9taGQkNh3Laujg=,c48b7d14821d7978a4a9b77c75771ec05befc80d314fdb5a19090d8772daba38,0f03c0462bc31a7978946046e5781f43f1ff8afab42935a1e340b6487f261db2d944fea6eeaa0c60830ec0c7eb5cf0b97bd053d95e2433565e279c5fc54548b2
70,gmc,door,2017,1gks2gkc7hr321306,ca877c8dbabd4bae43de0dc4b0c4c149379b9fd4d61bb87556b0a3e9ddedd016,932bc4b5877f5b0b3863944dc60ab35721805df915c29a3f4b2e9030c6b03de58a1190470206fcbcc5f7aad0b592463a0b8482690c6c4c34ccb803b939f74ac3,UMpOtXbG3wFbeoAujHZoeL0SjxxK5lo2uB26mU1oEEM=,50ca4eb576c6df015b7a802e8c766878bd128f1c4ae65a36b81dba994d681043,c57192c96e78a2535f17f2160a873582b538a840efbc2f990bef17683a62b6d3c42b12f7cff54b8f42ff0dd71edd191f2ba8f034060f2fe56e4e808b039b1472
71,jeep,compass,2019,3c4njccb4kt662767,a90796e81f37f545e2523e522f0f4c15b2365b736671793076ede5c3c9ff7420,e31ae5d683539278ec0f3b00a3f307ca1c679eaf3c752a86b845473b0ed5d3e884282334529c7d71dfd248148e64d1b55c5cacfb36b432a93da8deddd92171f0,DjgI05+bZEprMR1Ww+7sZMD5OQgoVUnI3sHezT8AKeE=,0e3808d39f9b644a6b311d56c3eeec64c0f93908285549c8dec1decd3f0029e1,88414b3ab23b137d370d870ebb20571c74bd09f050eb29b2c63e7a6d8662b9d14ed24200da1372c07238c413b427b0434d34f6205117923e13278a94665ae03a
72,bmw,x3,2017,5uxwx7c3xh0u44145,e5c4c470ba211f2cb38f0ca6abae2cc35e0952d60a41cc0e32dfb6169aee6e2c,b0c1f6ccb5674d8b37f21c0e32cb8a71d8f735dbe975b63500c8fb3dd0d3f0c3a3f96d641a01de270cb6412be38a3ee0dd193914f623101b646c7572e6cdf3b7,Swm/popvu8OJD921PsvgfB4/pIs3t39HhveUl7668t8=,4b09bfa68a6fbbc3890fddb53ecbe07c1e3fa48b37b77f4786f79497bebaf2df,ca1d58ecc8ee2fb7c89c92ee0cc458de45f9ad1f23719e6f00e602ef0b2da8a78682c7ac72ca9a3f1cf808d9f83b017d8dbe2709c87ea07c021effa9a3fd7930
73,ford,door,2017,1fmcu0gd9huc37922,1b666b36ce6b1fa84c3c2d715bdd31d3713e52b667758cb3721d83ae8e6db453,7c8be3ef48aabcec0d78ca5b3318f7f00f50df5de4bf357d18c20c157565abd1e3b9a133d64c44bfee9ddab6c0f3ed62101cbf0eb75b712be4a10789b3d0a721,EyFmdfxVOE6W5epfD3AjSWkk6V0Cn5WEPVBJlbjdByo=,13216675fc55384e96e5ea5f0f7023496924e95d029f95843d504995b8dd072a,f23157cd3c8dfa97c11d39e28087e995a333daa69038a5931bae82ede9267ef23169090d12c48128b294297630d6ec1a34bb079129e473b3b7615b235b5a55dc
74,chrysler,300,2019,2c3ccakg6kh578112,b7b5782433f73a499930b50dec43eeee41376ee96c86e56d5a0bf21178f174de,a6648b3f92544f57d7426b49ea6c74a557c151bc736c7a5e432e20b69e68a291d4924a54e9efa1915fc30c798394716423967c7a2b308f457781df802649e4ad,zrgi47YMccP2nnM9HsdizwGlRfpS8j7ij2cgnlRfwv0=,ceb822e3b60c71c3f69e733d1ec762cf01a545fa52f23ee28f67209e545fc2fd,9c429bbfc3c0e106a0e9228a75f3a449e0089fd33f65afadff2c3de7db3e487921e6eb1ab4a31dccef405cd01cbe0787be688641c84806a02f134a0a12938b22
75,gmc,door,2017,1gks2gkcxhr323969,bcdcf27108d5f5dea10e49000bc0412607b580c8b63b5c292fbf2f0e95f49c14,073484804d84dd140473703472bb444cbdcea9425d2d2f82530cf37951320a11fb706c197237f745def5b1cfd3bbd711238dda783270c2a21f4512b3e7d2de4d,mFoi2kverJx062Wwwggc0vLyG2FY1DZuoK4TnMzKPvc=,985a22da4bdeac9c74eb65b0c2081cd2f2f21b6158d4366ea0ae139cccca3ef7,ba8a0b4a6ad15467de6f31b555d339bbe974203d4d382923fd5410ead0d3b71625d5998bc972363ab70bf176c92286a5146b978f7ac8d44f0a4eb3a96e13c02d
76,jeep,compass,2019,3c4njccb7kt660088,53929fd47e0668c7209f9f5dd4de930688500b2a0b42664981aad8eef91ba02f,feec969ab83da69cb003e74673f578dc8d5941da16e24f55d2d1275a1028f40504c87ba7975a7e6c00304c443063885d46eb98ea5c354147aed1f2f5580ee141,oujDRFuel9J9o/X0FYnAIvWvg9vl5evmmBVSRol1URY=,a2e8c3445b9e97d27da3f5f41589c022f5af83dbe5e5ebe69815524689755116,3e527c6f2f5337b75d4dd6f452f423e34dd02d2351eeb9ab3a49c5cfcf6ddbffa1bcec42d2c59c79d83f3aa3e796cc7b9d326449b17bf65d2021c7ac5a8f7b57
77,buick,door,2017,5gakvckd2hj308564,5f0ec4f8150305fe91542c256523f652ec6a549b9bc8b1d5a331ca641a9d5ed4,5774b862e695ff76b71d11d43f1c651b5cf77fb982b847d6d83e9772af3221be3d4fde63b9dbd01db99113d85c4fe414175193537851f3d4448c7f8d4e7f7a0c,KZKDDXdZI0KkAt9AVgZ2akPwYVPHeKZPTmGrEwXry2s=,2992830d77592342a402df405606766a43f06153c778a64f4e61ab1305ebcb6b,3b1a7a1f5e7442858e8f313853fcbae63e1b334f8fef01ae226de71a3c1ab0cdfd6e8b5a835303a072bdcd136c2a3bb6fbeca965454ca0bdb89f9adb270cf1c6
78,ford,door,2017,1fmcu0gd5hud08310,2810bf88500c9c863caf84dbfeadd85b09945013c7116b8b16c2452b5e8f8f0e,5281d6d0ce7d3bed7678d97cab45bcf2d2e7ee3682ff4d48796eee63f3a935689ba12e51c442385852dec12fdff206ecd1e9f9656451dbbe3dfb55cd1c46039b,60U0FgD6UIppf20SqPi69+AK0rOr26yWzVaG0xf8Uuk=,eb45341600fa508a697f6d12a8f8baf7e00ad2b3abdbac96cd5686d317fc52e9,e709b9274b460e980360df79db1418d14b4270e8f73e2a9929d39ae54421b93dd193616597a6e1bff9b88bd7d8794ea8513fb477ec5a99dcacebf345ecba1540
79,chrysler,300,2019,2c3ccaeg0kh555632,3ea547f144dc7477f0fb4b58010e8f0cc2219ea9157b00512c2619b81f0cb34a,31aae26aad8db2311c5b9bbd05f568e194b1e0de362db790c51a5ec0eccad043341c9c9c73b8c7678a82b5819f379ba0a5c34fc096e49871cf7470bfdf5c9697,LBBRy2JOuPI9blyw/J6ZscXUpSEjR1U9uhz0n0x8Z9g=,2c1051cb624eb8f23d6e5cb0fc9e99b1c5d4a5212347553dba1cf49f4c7c67d8,5ac1e476f6706e4b04ca99c8bb88ddd1cb7b75f9be8499395ed939e81e0e18ee28f8cb177c0cecfd9c592d26c8dc5774c3e99a34b50a23e51bf61654b1796c2f
80,gmc,door,2017,1gks2gkcxhr328718,d64c0c0816e10ef536169fe26b039afa5ae3ddc38201f5d3f4fb17a501950eba,99bd99349759e6d3d70e7f8247aacd9324d52e7f22933677e8171bbd9759733b08817a97880a833e33f8a3521276b0d418418fcee74d55f739cb6603d3ce0fba,5vlj/5GzQ9ZJrGRhh1s9ZdGphWkn7TxpkxdRHWZi9pA=,e6f963ff91b343d649ac6461875b3d65d1a9856927ed3c699317511d6662f690,8d4806b477e8dda300362c92d0e2f722c557a0773c8bcf5c2b4f7d2985ffb2bfb9a78d156175dfde36782f2c3e9e91f872d2da817af8cbe3c9e62ce4b45452d1
81,jeep,compass,2019,3c4njddb7kt682015,9428c29a079ea15891916136a57054990da15e0c7dba29af2704b3f9dc811e92,4607745ae9973b34cdeeacdcc2de28adfbe94890e7f1bdc8ffd17ae620b2c4529609a8c9c188fbf43785d9288d5837e1a502992ad7fa4e7f9156528b4ffacc69,k3UD8BNI6z7Ib4hwEFLVH9XHK3mxeKYiVx8s7fMcXYY=,937503f01348eb3ec86f88701052d51fd5c72b79b178a622571f2cedf31c5d86,52e394b23a6f4d35dc68bbcefff5b7a162c925c7f2440a3de283c38b07799bc6b1d45104774099bcd8150d70a4b693691674f0aa7534e3760c7718fb0832f65b
82,chevrolet,camaro,2017,1g1fb3dx5h0143964,fe794f153c455ed09deac8ff3cdeb65727c983d08976c3fd9d364dffb03daaa9,e149e638617f74293cfef6d7a929dbfdeb96ee47ee09b0afe9860c8640d57281beda27fe37cb9ce7e22dfe3994d8ce4995131cb0613f3073bef487668eb9b99a,XPVv03KGZ2O6RE7YbM6vxKb8g2kUqrLzc6dlWM3ZUII=,5cf56fd372866763ba444ed86cceafc4a6fc836914aab2f373a76558cdd95082,245f7a555cf28afbc1d1eb9d0ad2610abec08d55e00913e7ae21967f5d6651ff069d4ad09c69ee51ff92dd18bd10384bf2c5989c1d115250a0cc709979fd56d0
83,ford,door,2017,1fmcu0g95huc13712,c120af4d19abdaaa0eca86a2f5d7eb3f338ac74307c84fb21da94d306c3c429f,5e6bbae2ad57cfad6e3b266ba29034a20507cd51ad419d700f6cb471b307b5675617b083c874be10391879a4a442650248a4918e69f5c390d153472c5d6866da,fydYJZWqWPESYBmhiDTx7p3DIB8YhyTgQsJSkJH73fw=,7f27582595aa58f1126019a18834f1ee9dc3201f188724e042c2529091fbddfc,0c3bf6fd243558abf0b8a722f6aac4bd084760201174edd594536aa1208ae5029af8e6379e2c09cfcf6e203d8eba56bcd820be8013fd47eb88c3ff9af3c34b03
84,ford,door,2016,1ftfw1ef1gfb13670,a403f97dbbe89ca1d3f3c37a296b87f7e88b39e5f9f927e28664b5232fafc23a,cce171a9c12d3356350e167b028881edb765babc39ece601b7209b70027bc735d4af2c49a26035282357e2f7664e26819c0dd38d50dcd45a0b71a3a58de0915d,4HQk0+wAbCcrK6sjpwv1ULhFZVh10sNhMTe1Xw2kjw8=,e07424d3ec006c272b2bab23a70bf550b845655875d2c3613137b55f0da48f0f,9882028c75de9d8b5507cc74c94e118743591f4eda9d781fa39478528101a9b53675316493386f545d857c54bdab459b765cb3fe1c992c41de9b368ad7f723f3
85,gmc,door,2017,1gks2gkc5hr326410,f047b29149cb64bdffb4a77e49bd40affbe06a5915adde1abf136dfc9aa3cd88,c518706a1281d597002b47d4dc115ab10482ba78684f3fe3e9032ac8b19bb03bbcd1434cb26c236c4e7064defc8d9905c65d2b3afa4d79c1c6bf546582714fb3,mD7jk986QvSOTveFT7pXwq1ay9wxL8PI8V8xrkHYA9Q=,983ee393df3a42f48e4ef7854fba57c2ad5acbdc312fc3c8f15f31ae41d803d4,84bc9c37347d114f7d7e56bfa580c6fd26a4ca7ac88222c1190cd165f3816c9fd54b2908340a22d469207407de74f8829eec3a8411fd74c80fc0f87a41fe9b13
